lecture,slide,local_mtime,chain_timestamp,time_gap_sec
19,2,1764822750.10674,1764826434,3683.8932600021362
19,20,1764822750.107593,1764826452,3701.89240694046
19,21,1764822750.1087093,1764826453,3702.891290664673
19,22,1764822750.1087093,1764826454,3703.891290664673
19,23,1764822750.109666,1764826455,3704.890333890915
19,24,1764822750.109666,1764826456,3705.890333890915
19,25,1764822750.110723,1764826457,3706.8892769813538
19,26,1764822750.110723,1764826458,3707.8892769813538
19,27,1764822750.1118186,1764826459,3708.888181447983
19,28,1764822750.1118186,1764826460,3709.888181447983
19,29,1764822750.1128259,1764826461,3710.887174129486
19,3,1764822750.113657,1764826435,3684.8863430023193
19,30,1764822750.113657,1764826462,3711.8863430023193
19,31,1764822750.113657,1764826463,3712.8863430023193
19,32,1764822750.115317,1764826464,3713.884682893753
19,33,1764822750.115317,1764826465,3714.884682893753
19,34,1764822750.1163592,1764826466,3715.883640766144
19,35,1764822750.1163592,1764826467,3716.883640766144
19,36,1764822750.117329,1764826468,3717.8826711177826
19,37,1764822750.117329,1764826469,3718.8826711177826
19,38,1764822750.1183367,1764826470,3719.8816633224487
19,39,1764822750.1194243,1764826471,3720.880575656891
19,4,1764822750.1194243,1764826436,3685.880575656891
19,40,1764822750.1203449,1764826472,3721.879655122757
19,41,1764822750.1203449,1764826473,3722.879655122757
19,42,1764822750.121335,1764826474,3723.878664970398
19,43,1764822750.121335,1764826475,3724.878664970398
19,44,1764822750.122373,1764826476,3725.8776268959045
19,45,1764822750.122373,1764826477,3726.8776268959045
19,46,1764822750.1234694,1764826478,3727.876530647278
19,47,1764822750.1234694,1764826479,3728.876530647278
19,48,1764822750.1234694,1764826480,3729.876530647278
19,49,1764822750.125178,1764826481,3730.8748219013214
19,5,1764822750.1255016,1764826437,3686.8744983673096
19,50,1764822750.1263492,1764826482,3731.873650789261
19,51,1764822750.1263492,1764826483,3732.873650789261
19,52,1764822750.1272514,1764826484,3733.8727486133575
19,53,1764822750.1272514,1764826485,3734.8727486133575
19,54,1764822750.1283128,1764826486,3735.8716871738434
19,55,1764822750.1283128,1764826487,3736.8716871738434
19,6,1764822750.1293285,1764826438,3687.8706715106964
19,7,1764822750.1301935,1764826439,3688.8698065280914
19,8,1764822750.1301935,1764826440,3689.8698065280914
19,9,1764822750.1301935,1764826441,3690.8698065280914
2,1,1764822750.1313057,1764825614,2863.86869430542
2,10,1764822750.1322892,1764825623,2872.867710828781
2,11,1764822750.1332915,1764825624,2873.8667085170746
2,12,1764822750.1332915,1764825625,2874.8667085170746
2,13,1764822750.1348107,1764825626,2875.8651893138885
2,14,1764822750.1348107,1764825627,2876.8651893138885
2,15,1764822750.135875,1764825628,2877.8641250133514
2,16,1764822750.1368198,1764825629,2878.8631801605225
2,17,1764822750.1368198,1764825630,2879.8631801605225
2,18,1764822750.1378262,1764825631,2880.8621737957
2,19,1764822750.1378262,1764825632,2881.8621737957
2,2,1764822750.1389148,1764825615,2864.861085176468
2,20,1764822750.1389148,1764825633,2882.861085176468
2,21,1764822750.1399324,1764825634,2883.8600676059723
2,22,1764822750.140933,1764825635,2884.859066963196
2,23,1764822750.140933,1764825636,2885.859066963196
2,24,1764822750.14204,1764825637,2886.857959985733
2,25,1764822750.1428375,1764825638,2887.857162475586
2,26,1764822750.1428375,1764825639,2888.857162475586
2,27,1764822750.1440043,1764825640,2889.85599565506
2,28,1764822750.1448884,1764825641,2890.8551115989685
2,29,1764822750.1448884,1764825642,2891.8551115989685
2,3,1764822750.145496,1764825616,2865.854504108429
2,30,1764822750.145496,1764825643,2892.854504108429
2,31,1764822750.146707,1764825644,2893.853292942047
2,32,1764822750.147588,1764825645,2894.8524119853973
2,33,1764822750.147588,1764825646,2895.8524119853973
2,34,1764822750.1495626,1764825647,2896.850437402725
2,35,1764822750.1495626,1764825648,2897.850437402725
2,36,1764822750.1505103,1764825649,2898.8494896888733
2,37,1764822750.1516058,1764825650,2899.8483941555023
2,38,1764822750.1516058,1764825651,2900.8483941555023
2,39,1764822750.1526344,1764825652,2901.847365617752
2,4,1764822750.1526344,1764825617,2866.847365617752
2,40,1764822750.1535738,1764825653,2902.8464262485504
2,41,1764822750.1535738,1764825654,2903.8464262485504
2,42,1764822750.155186,1764825655,2904.8448140621185
2,43,1764822750.155186,1764825656,2905.8448140621185
2,44,1764822750.1562126,1764825657,2906.843787431717
2,45,1764822750.1562126,1764825658,2907.843787431717
2,46,1764822750.1572113,1764825659,2908.842788696289
2,47,1764822750.1572113,1764825660,2909.842788696289
2,48,1764822750.158292,1764825661,2910.84170794487
2,49,1764822750.1593752,1764825662,2911.840624809265
2,5,1764822750.1602418,1764825618,2867.83975815773
2,50,1764822750.1602418,1764825663,2912.83975815773
2,6,1764822750.1622515,1764825619,2868.837748527527
2,7,1764822750.1632218,1764825620,2869.83677816391
2,8,1764822750.165186,1764825621,2870.8348140716553
2,9,1764822750.165871,1764825622,2871.8341290950775
20,1,1764822750.167071,1764826488,3737.8329288959503
20,10,1764822750.1678884,1764826497,3746.832111597061
20,11,1764822750.1678884,1764826498,3747.832111597061
20,12,1764822750.1688623,1764826499,3748.8311376571655
20,13,1764822750.170007,1764826500,3749.8299930095673
20,14,1764822750.170007,1764826501,3750.8299930095673
20,15,1764822750.1709337,1764826502,3751.8290662765503
20,16,1764822750.1719208,1764826503,3752.828079223633
20,17,1764822750.1719208,1764826504,3753.828079223633
20,18,1764822750.172964,1764826505,3754.8270359039307
20,19,1764822750.172964,1764826506,3755.8270359039307
20,2,1764822750.1739092,1764826489,3738.826090812683
20,20,1764822750.1749225,1764826507,3756.825077533722
20,21,1764822750.1754396,1764826508,3757.824560403824
20,22,1764822750.1765037,1764826509,3758.8234963417053
20,23,1764822750.1765037,1764826510,3759.8234963417053
20,24,1764822750.1775281,1764826511,3760.822471857071
20,25,1764822750.1775281,1764826512,3761.822471857071
20,26,1764822750.1784575,1764826513,3762.8215425014496
20,27,1764822750.1784575,1764826514,3763.8215425014496
20,28,1764822750.1794431,1764826515,3764.8205568790436
20,29,1764822750.1804507,1764826516,3765.8195493221283
20,3,1764822750.1804507,1764826490,3739.8195493221283
20,30,1764822750.1815856,1764826517,3766.8184144496918
20,31,1764822750.1824687,1764826518,3767.817531347275
20,32,1764822750.1834443,1764826519,3768.816555738449
20,33,1764822750.1834443,1764826520,3769.816555738449
20,34,1764822750.1834443,1764826521,3770.816555738449
20,35,1764822750.1851492,1764826522,3771.81485080719
20,36,1764822750.1851492,1764826523,3772.81485080719
20,37,1764822750.1861727,1764826524,3773.81382727623
20,38,1764822750.1861727,1764826525,3774.81382727623
20,39,1764822750.1873055,1764826526,3775.8126945495605
20,4,1764822750.188334,1764826491,3740.8116660118103
20,40,1764822750.188334,1764826527,3776.8116660118103
20,41,1764822750.189176,1764826528,3777.810823917389
20,42,1764822750.1901581,1764826529,3778.8098418712616
20,43,1764822750.1901581,1764826530,3779.8098418712616
20,44,1764822750.191185,1764826531,3780.8088150024414
20,45,1764822750.192174,1764826532,3781.8078260421753
20,46,1764822750.192174,1764826533,3782.8078260421753
20,47,1764822750.1932418,1764826534,3783.8067581653595
20,48,1764822750.1932418,1764826535,3784.8067581653595
20,49,1764822750.1932418,1764826536,3785.8067581653595
20,5,1764822750.194965,1764826492,3741.8050351142883
20,50,1764822750.1952727,1764826537,3786.8047273159027
20,51,1764822750.1960099,1764826538,3787.803990125656
20,52,1764822750.1960099,1764826539,3788.803990125656
20,53,1764822750.1969845,1764826540,3789.8030154705048
20,54,1764822750.1980252,1764826541,3790.801974773407
20,55,1764822750.1989799,1764826542,3791.8010201454163
20,6,1764822750.199498,1764826493,3742.800502061844
20,7,1764822750.2005105,1764826494,3743.7994894981384
20,8,1764822750.2005105,1764826495,3744.7994894981384
20,9,1764822750.201602,1764826496,3745.7983980178833
21,1,1764822750.2025714,1764826543,3792.7974286079407
21,10,1764822750.2025714,1764826552,3801.7974286079407
21,11,1764822750.2036273,1764826553,3802.796372652054
21,12,1764822750.2036273,1764826554,3803.796372652054
21,13,1764822750.2036273,1764826555,3804.796372652054
21,14,1764822750.2051356,1764826556,3805.7948644161224
21,15,1764822750.2071495,1764826557,3806.7928504943848
21,16,1764822750.2071495,1764826558,3807.7928504943848
21,17,1764822750.208155,1764826559,3808.7918450832367
21,18,1764822750.208155,1764826560,3809.7918450832367
21,19,1764822750.209276,1764826561,3810.7907240390778
21,2,1764822750.2103262,1764826544,3793.789673805237
21,20,1764822750.2103262,1764826562,3811.789673805237
21,21,1764822750.211163,1764826563,3812.788836956024
21,22,1764822750.211163,1764826564,3813.788836956024
21,23,1764822750.2122557,1764826565,3814.787744283676
21,24,1764822750.2133007,1764826566,3815.786699295044
21,25,1764822750.2133007,1764826567,3816.786699295044
21,26,1764822750.2133007,1764826568,3817.786699295044
21,27,1764822750.2150228,1764826569,3818.784977197647
21,28,1764822750.2160394,1764826570,3819.783960580826
21,29,1764822750.2170377,1764826571,3820.782962322235
21,3,1764822750.218035,1764826545,3794.7819650173187
21,30,1764822750.218035,1764826572,3821.7819650173187
21,31,1764822750.2191086,1764826573,3822.780891418457
21,32,1764822750.2191086,1764826574,3823.780891418457
21,33,1764822750.2200317,1764826575,3824.7799682617188
21,34,1764822750.2210495,1764826576,3825.7789504528046
21,35,1764822750.2210495,1764826577,3826.7789504528046
21,36,1764822750.2220392,1764826578,3827.7779607772827
21,37,1764822750.22304,1764826579,3828.7769598960876
21,38,1764822750.22304,1764826580,3829.7769598960876
21,39,1764822750.2241585,1764826581,3830.775841474533
21,4,1764822750.225093,1764826546,3795.7749071121216
21,40,1764822750.225093,1764826582,3831.7749071121216
21,41,1764822750.225093,1764826583,3832.7749071121216
21,42,1764822750.2267375,1764826584,3833.773262500763
21,43,1764822750.2275968,1764826585,3834.772403240204
21,5,1764822750.2275968,1764826547,3796.772403240204
21,6,1764822750.2286403,1764826548,3797.771359682083
21,7,1764822750.2286403,1764826549,3798.771359682083
21,8,1764822750.2296057,1764826550,3799.7703943252563
21,9,1764822750.2305975,1764826551,3800.7694025039673
22,1,1764822750.2315917,1764826586,3835.7684082984924
22,10,1764822750.2326548,1764826595,3844.767345190048
22,11,1764822750.2326548,1764826596,3845.767345190048
22,12,1764822750.2336595,1764826597,3846.766340494156
22,13,1764822750.2336595,1764826598,3847.766340494156
22,14,1764822750.2351766,1764826599,3848.764823436737
22,15,1764822750.2351766,1764826600,3849.764823436737
22,16,1764822750.236191,1764826601,3850.763808965683
22,17,1764822750.2373252,1764826602,3851.762674808502
22,18,1764822750.2373252,1764826603,3852.762674808502
22,19,1764822750.2383225,1764826604,3853.761677503586
22,2,1764822750.2383225,1764826587,3836.761677503586
22,20,1764822750.2392883,1764826605,3854.760711669922
22,21,1764822750.2402396,1764826606,3855.7597603797913
22,22,1764822750.2412598,1764826607,3856.7587401866913
22,23,1764822750.2422407,1764826608,3857.757759332657
22,24,1764822750.2422407,1764826609,3858.757759332657
22,25,1764822750.2433827,1764826610,3859.756617307663
22,26,1764822750.2433827,1764826611,3860.756617307663
22,27,1764822750.2433827,1764826612,3861.756617307663
22,28,1764822750.244918,1764826613,3862.7550818920135
22,29,1764822750.245977,1764826614,3863.7540230751038
22,3,1764822750.245977,1764826588,3837.7540230751038
22,30,1764822750.246975,1764826615,3864.7530250549316
22,31,1764822750.2479331,1764826616,3865.7520668506622
22,32,1764822750.2479331,1764826617,3866.7520668506622
22,33,1764822750.249077,1764826618,3867.7509229183197
22,34,1764822750.2499375,1764826619,3868.7500624656677
22,35,1764822750.2499375,1764826620,3869.7500624656677
22,36,1764822750.2509444,1764826621,3870.749055624008
22,37,1764822750.2520382,1764826622,3871.7479617595673
22,38,1764822750.2520382,1764826623,3872.7479617595673
22,39,1764822750.2530403,1764826624,3873.7469596862793
22,4,1764822750.2530403,1764826589,3838.7469596862793
22,40,1764822750.2544937,1764826625,3874.745506286621
22,41,1764822750.255006,1764826626,3875.7449939250946
22,42,1764822750.2557216,1764826627,3876.7442784309387
22,43,1764822750.2563038,1764826628,3877.7436962127686
22,44,1764822750.2563038,1764826629,3878.7436962127686
22,45,1764822750.2574039,1764826630,3879.7425961494446
22,5,1764822750.2579083,1764826590,3839.742091655731
22,6,1764822750.2579083,1764826591,3840.742091655731
22,7,1764822750.259486,1764826592,3841.7405140399933
22,8,1764822750.259486,1764826593,3842.7405140399933
22,9,1764822750.2605119,1764826594,3843.7394881248474
23,1,1764822750.26097,1764826631,3880.7390298843384
23,10,1764822750.2620928,1764826640,3889.7379071712494
23,11,1764822750.26266,1764826641,3890.7373399734497
23,12,1764822750.2636735,1764826642,3891.73632645607
23,13,1764822750.2636735,1764826643,3892.73632645607
23,14,1764822750.2636735,1764826644,3893.73632645607
23,15,1764822750.2656815,1764826645,3894.7343184947968
23,16,1764822750.2666917,1764826646,3895.733308315277
23,17,1764822750.267107,1764826647,3896.7328929901123
23,18,1764822750.268129,1764826648,3897.7318708896637
23,19,1764822750.268129,1764826649,3898.7318708896637
23,2,1764822750.2691512,1764826632,3881.730848789215
23,20,1764822750.2691512,1764826650,3899.730848789215
23,21,1764822750.270912,1764826651,3900.7290880680084
23,22,1764822750.2716165,1764826652,3901.728383541107
23,23,1764822750.271966,1764826653,3902.72803401947
23,24,1764822750.271966,1764826654,3903.72803401947
23,25,1764822750.273597,1764826655,3904.7264029979706
23,26,1764822750.273597,1764826656,3905.7264029979706
23,27,1764822750.2747493,1764826657,3906.725250720978
23,28,1764822750.2752585,1764826658,3907.724741458893
23,29,1764822750.2752585,1764826659,3908.724741458893
23,3,1764822750.276415,1764826633,3882.7235848903656
23,30,1764822750.2769635,1764826660,3909.7230365276337
23,31,1764822750.27798,1764826661,3910.7220199108124
23,32,1764822750.2785697,1764826662,3911.7214303016663
23,33,1764822750.2785697,1764826663,3912.7214303016663
23,34,1764822750.2797778,1764826664,3913.720222234726
23,35,1764822750.280122,1764826665,3914.7198779582977
23,36,1764822750.2812614,1764826666,3915.718738555908
23,37,1764822750.282282,1764826667,3916.717717885971
23,38,1764822750.2832782,1764826668,3917.7167217731476
23,39,1764822750.284868,1764826669,3918.715131998062
23,4,1764822750.284868,1764826634,3883.715131998062
23,40,1764822750.2858846,1764826670,3919.714115381241
23,41,1764822750.2870424,1764826671,3920.7129576206207
23,42,1764822750.2870424,1764826672,3921.7129576206207
23,43,1764822750.2885277,1764826673,3922.711472272873
23,44,1764822750.2889926,1764826674,3923.7110073566437
23,45,1764822750.289884,1764826675,3924.7101159095764
23,46,1764822750.289884,1764826676,3925.7101159095764
23,47,1764822750.2909133,1764826677,3926.7090866565704
23,48,1764822750.2909133,1764826678,3927.7090866565704
23,49,1764822750.2919378,1764826679,3928.708062171936
23,5,1764822750.2929509,1764826635,3884.7070491313934
23,50,1764822750.2929509,1764826680,3929.7070491313934
23,6,1764822750.2940018,1764826636,3885.7059981822968
23,7,1764822750.2940018,1764826637,3886.7059981822968
23,8,1764822750.2949512,1764826638,3887.7050487995148
23,9,1764822750.2954729,1764826639,3888.7045271396637
3,1,1764822750.2965765,1764825664,2913.703423500061
3,10,1764822750.2965765,1764825673,2922.703423500061
3,11,1764822750.2974794,1764825674,2923.702520608902
3,12,1764822750.29939,1764825675,2924.700609922409
3,13,1764822750.300415,1764825676,2925.6995849609375
3,14,1764822750.3009133,1764825677,2926.699086666107
3,15,1764822750.3009133,1764825678,2927.699086666107
3,16,1764822750.3019488,1764825679,2928.698051214218
3,17,1764822750.3019488,1764825680,2929.698051214218
3,18,1764822750.3030217,1764825681,2930.696978330612
3,19,1764822750.3041089,1764825682,2931.6958911418915
3,2,1764822750.3041089,1764825665,2914.6958911418915
3,20,1764822750.305025,1764825683,2932.694974899292
3,21,1764822750.3056712,1764825684,2933.6943287849426
3,22,1764822750.3056712,1764825685,2934.6943287849426
3,23,1764822750.3067608,1764825686,2935.693239212036
3,24,1764822750.307796,1764825687,2936.6922039985657
3,25,1764822750.307796,1764825688,2937.6922039985657
3,26,1764822750.3086941,1764825689,2938.691305875778
3,27,1764822750.3097308,1764825690,2939.6902692317963
3,28,1764822750.3097308,1764825691,2940.6902692317963
3,29,1764822750.310879,1764825692,2941.6891210079193
3,3,1764822750.3117564,1764825666,2915.688243627548
3,30,1764822750.3117564,1764825693,2942.688243627548
3,31,1764822750.3127117,1764825694,2943.6872882843018
3,32,1764822750.3127117,1764825695,2944.6872882843018
3,33,1764822750.3137,1764825696,2945.6863000392914
3,34,1764822750.3137,1764825697,2946.6863000392914
3,35,1764822750.3147604,1764825698,2947.6852395534515
3,36,1764822750.316278,1764825699,2948.6837220191956
3,37,1764822750.3174136,1764825700,2949.6825864315033
3,38,1764822750.3184056,1764825701,2950.6815943717957
3,39,1764822750.3184056,1764825702,2951.6815943717957
3,4,1764822750.3194444,1764825667,2916.6805555820465
3,40,1764822750.3194444,1764825703,2952.6805555820465
3,5,1764822750.3202684,1764825668,2917.679731607437
3,6,1764822750.3213677,1764825669,2918.678632259369
3,7,1764822750.3213677,1764825670,2919.678632259369
3,8,1764822750.3223858,1764825671,2920.677614212036
3,9,1764822750.3232896,1764825672,2921.6767103672028
4,1,1764822750.3232896,1764825704,2953.6767103672028
4,10,1764822750.3232896,1764825713,2962.6767103672028
4,11,1764822750.3250086,1764825714,2963.6749913692474
4,12,1764822750.326167,1764825715,2964.6738328933716
4,13,1764822750.326167,1764825716,2965.6738328933716
4,14,1764822750.3272243,1764825717,2966.672775745392
4,15,1764822750.3272243,1764825718,2967.672775745392
4,16,1764822750.3280602,1764825719,2968.6719398498535
4,17,1764822750.3291388,1764825720,2969.6708612442017
4,18,1764822750.3291388,1764825721,2970.6708612442017
4,19,1764822750.3301442,1764825722,2971.6698558330536
4,2,1764822750.3311818,1764825705,2954.6688182353973
4,20,1764822750.3311818,1764825723,2972.6688182353973
4,21,1764822750.3321497,1764825724,2973.667850255966
4,22,1764822750.3331356,1764825725,2974.6668643951416
4,23,1764822750.334181,1764825726,2975.6658189296722
4,24,1764822750.334181,1764825727,2976.6658189296722
4,25,1764822750.3352191,1764825728,2977.664780855179
4,26,1764822750.3359718,1764825729,2978.6640281677246
4,27,1764822750.3359718,1764825730,2979.6640281677246
4,28,1764822750.3370872,1764825731,2980.6629128456116
4,29,1764822750.3370872,1764825732,2981.6629128456116
4,3,1764822750.3381479,1764825706,2955.661852121353
4,30,1764822750.3381479,1764825733,2982.661852121353
4,31,1764822750.3391402,1764825734,2983.660859823227
4,32,1764822750.3401847,1764825735,2984.659815311432
4,33,1764822750.3401847,1764825736,2985.659815311432
4,34,1764822750.3410916,1764825737,2986.658908367157
4,35,1764822750.3410916,1764825738,2987.658908367157
4,36,1764822750.3422265,1764825739,2988.6577734947205
4,37,1764822750.3430457,1764825740,2989.6569542884827
4,38,1764822750.3430457,1764825741,2990.6569542884827
4,39,1764822750.3440309,1764825742,2991.655969142914
4,4,1764822750.3451035,1764825707,2956.6548964977264
4,40,1764822750.3451035,1764825743,2992.6548964977264
4,41,1764822750.3456798,1764825744,2993.6543202400208
4,42,1764822750.3468962,1764825745,2994.65310382843
4,43,1764822750.3468962,1764825746,2995.65310382843
4,44,1764822750.3477452,1764825747,2996.65225481987
4,45,1764822750.3487625,1764825748,2997.651237487793
4,46,1764822750.3497634,1764825749,2998.650236606598
4,47,1764822750.3497634,1764825750,2999.650236606598
4,48,1764822750.3507538,1764825751,3000.6492462158203
4,49,1764822750.3516843,1764825752,3001.648315668106
4,5,1764822750.3516843,1764825708,2957.648315668106
4,6,1764822750.352684,1764825709,2958.647315979004
4,7,1764822750.352684,1764825710,2959.647315979004
4,8,1764822750.3537877,1764825711,2960.6462123394012
4,9,1764822750.3537877,1764825712,2961.6462123394012
5,1,1764822750.355516,1764825753,3002.6444840431213
5,10,1764822750.355516,1764825762,3011.6444840431213
5,11,1764822750.3566947,1764825763,3012.6433053016663
5,12,1764822750.3566947,1764825764,3013.6433053016663
5,13,1764822750.357722,1764825765,3014.642277956009
5,14,1764822750.357722,1764825766,3015.642277956009
5,15,1764822750.358761,1764825767,3016.641238927841
5,16,1764822750.358761,1764825768,3017.641238927841
5,17,1764822750.3596387,1764825769,3018.6403613090515
5,18,1764822750.3596387,1764825770,3019.6403613090515
5,19,1764822750.36073,1764825771,3020.639270067215
5,2,1764822750.36073,1764825754,3003.639270067215
5,20,1764822750.3622568,1764825772,3021.6377432346344
5,21,1764822750.3622568,1764825773,3022.6377432346344
5,22,1764822750.3622568,1764825774,3023.6377432346344
5,23,1764822750.363515,1764825775,3024.6364850997925
5,24,1764822750.363515,1764825776,3025.6364850997925
5,25,1764822750.363515,1764825777,3026.6364850997925
5,26,1764822750.3652115,1764825778,3027.6347885131836
5,27,1764822750.366443,1764825779,3028.6335570812225
5,28,1764822750.366443,1764825780,3029.6335570812225
5,29,1764822750.367297,1764825781,3030.632703065872
5,3,1764822750.368261,1764825755,3004.6317389011383
5,30,1764822750.368261,1764825782,3031.6317389011383
5,31,1764822750.3692248,1764825783,3032.6307752132416
5,32,1764822750.3702416,1764825784,3033.6297583580017
5,33,1764822750.3702416,1764825785,3034.6297583580017
5,34,1764822750.3712254,1764825786,3035.6287746429443
5,35,1764822750.3712254,1764825787,3036.6287746429443
5,36,1764822750.3722298,1764825788,3037.6277701854706
5,37,1764822750.3722298,1764825789,3038.6277701854706
5,38,1764822750.3722298,1764825790,3039.6277701854706
5,39,1764822750.373396,1764825791,3040.6266040802
5,4,1764822750.373396,1764825756,3005.6266040802
5,40,1764822750.373396,1764825792,3041.6266040802
5,41,1764822750.3750234,1764825793,3042.6249766349792
5,42,1764822750.3753347,1764825794,3043.624665260315
5,43,1764822750.376316,1764825795,3044.6236839294434
5,44,1764822750.376316,1764825796,3045.6236839294434
5,45,1764822750.3772106,1764825797,3046.6227893829346
5,46,1764822750.3777978,1764825798,3047.6222021579742
5,47,1764822750.3777978,1764825799,3048.6222021579742
5,48,1764822750.3789408,1764825800,3049.621059179306
5,49,1764822750.3789408,1764825801,3050.621059179306
5,5,1764822750.380102,1764825757,3006.619898080826
5,50,1764822750.380102,1764825802,3051.619898080826
5,6,1764822750.3811095,1764825758,3007.6188905239105
5,7,1764822750.3811095,1764825759,3008.6188905239105
5,8,1764822750.3820717,1764825760,3009.6179282665253
5,9,1764822750.3820717,1764825761,3010.6179282665253
6,1,1764822750.3830125,1764825803,3052.616987466812
6,10,1764822750.384067,1764825812,3061.6159329414368
6,11,1764822750.384067,1764825813,3062.6159329414368
6,12,1764822750.385138,1764825814,3063.6148619651794
6,13,1764822750.3857017,1764825815,3064.6142983436584
6,14,1764822750.3857017,1764825816,3065.6142983436584
6,15,1764822750.3868382,1764825817,3066.613161802292
6,16,1764822750.3868382,1764825818,3067.613161802292
6,17,1764822750.3877063,1764825819,3068.6122937202454
6,18,1764822750.3877063,1764825820,3069.6122937202454
6,19,1764822750.3887029,1764825821,3070.6112971305847
6,2,1764822750.3887029,1764825804,3053.6112971305847
6,20,1764822750.38991,1764825822,3071.6100900173187
6,21,1764822750.38991,1764825823,3072.6100900173187
6,22,1764822750.39081,1764825824,3073.6091899871826
6,23,1764822750.39081,1764825825,3074.6091899871826
6,24,1764822750.391703,1764825826,3075.608297109604
6,25,1764822750.3927057,1764825827,3076.60729432106
6,26,1764822750.3927057,1764825828,3077.60729432106
6,27,1764822750.3937368,1764825829,3078.6062631607056
6,28,1764822750.3937368,1764825830,3079.6062631607056
6,29,1764822750.3947096,1764825831,3080.605290412903
6,3,1764822750.3952317,1764825805,3054.6047682762146
6,30,1764822750.3952317,1764825832,3081.6047682762146
6,31,1764822750.3962348,1764825833,3082.6037652492523
6,32,1764822750.3962348,1764825834,3083.6037652492523
6,33,1764822750.3972454,1764825835,3084.6027545928955
6,34,1764822750.3972454,1764825836,3085.6027545928955
6,35,1764822750.3982346,1764825837,3086.601765394211
6,36,1764822750.3992527,1764825838,3087.600747346878
6,37,1764822750.3992527,1764825839,3088.600747346878
6,38,1764822750.3992527,1764825840,3089.600747346878
6,39,1764822750.4007297,1764825841,3090.5992703437805
6,4,1764822750.4007297,1764825806,3055.5992703437805
6,40,1764822750.4018576,1764825842,3091.598142385483
6,41,1764822750.4018576,1764825843,3092.598142385483
6,42,1764822750.402891,1764825844,3093.597109079361
6,5,1764822750.402891,1764825807,3056.597109079361
6,6,1764822750.4039392,1764825808,3057.5960607528687
6,7,1764822750.4048471,1764825809,3058.5951528549194
6,8,1764822750.4048471,1764825810,3059.5951528549194
6,9,1764822750.4059803,1764825811,3060.594019651413
7,1,1764822750.40674,1764825845,3094.59326004982
7,10,1764822750.40674,1764825854,3103.59326004982
7,11,1764822750.4075768,1764825855,3104.5924232006073
7,12,1764822750.4086459,1764825856,3105.5913541316986
7,13,1764822750.4091825,1764825857,3106.590817451477
7,14,1764822750.4102206,1764825858,3107.5897793769836
7,15,1764822750.4102206,1764825859,3108.5897793769836
7,16,1764822750.411414,1764825860,3109.5885860919952
7,17,1764822750.411414,1764825861,3110.5885860919952
7,18,1764822750.4123676,1764825862,3111.587632417679
7,19,1764822750.4123676,1764825863,3112.587632417679
7,2,1764822750.413249,1764825846,3095.586750984192
7,20,1764822750.413249,1764825864,3113.586750984192
7,21,1764822750.414916,1764825865,3114.585083961487
7,22,1764822750.4159575,1764825866,3115.5840425491333
7,23,1764822750.4159575,1764825867,3116.5840425491333
7,24,1764822750.4171233,1764825868,3117.5828766822815
7,25,1764822750.4171233,1764825869,3118.5828766822815
7,26,1764822750.417929,1764825870,3119.5820710659027
7,27,1764822750.417929,1764825871,3120.5820710659027
7,28,1764822750.4191577,1764825872,3121.580842256546
7,29,1764822750.4191577,1764825873,3122.580842256546
7,3,1764822750.4201844,1764825847,3096.5798156261444
7,30,1764822750.4210818,1764825874,3123.5789182186127
7,31,1764822750.4210818,1764825875,3124.5789182186127
7,32,1764822750.4219997,1764825876,3125.578000307083
7,33,1764822750.4219997,1764825877,3126.578000307083
7,34,1764822750.4229474,1764825878,3127.577052593231
7,35,1764822750.4241035,1764825879,3128.575896501541
7,36,1764822750.4241035,1764825880,3129.575896501541
7,37,1764822750.4250276,1764825881,3130.5749723911285
7,38,1764822750.42573,1764825882,3131.5742700099945
7,39,1764822750.42573,1764825883,3132.5742700099945
7,4,1764822750.4268048,1764825848,3097.57319521904
7,40,1764822750.4268048,1764825884,3133.57319521904
7,41,1764822750.427916,1764825885,3134.5720839500427
7,42,1764822750.4288585,1764825886,3135.5711414813995
7,43,1764822750.4288585,1764825887,3136.5711414813995
7,44,1764822750.4298148,1764825888,3137.5701851844788
7,45,1764822750.4308894,1764825889,3138.5691106319427
7,46,1764822750.4308894,1764825890,3139.5691106319427
7,47,1764822750.4319906,1764825891,3140.568009376526
7,5,1764822750.4319906,1764825849,3098.568009376526
7,6,1764822750.4329264,1764825850,3099.567073583603
7,7,1764822750.4338114,1764825851,3100.5661885738373
7,8,1764822750.434741,1764825852,3101.5652589797974
7,9,1764822750.434741,1764825853,3102.5652589797974
8,1,1764822750.434741,1764825892,3141.5652589797974
8,10,1764822750.4364135,1764825901,3150.563586473465
8,11,1764822750.4372356,1764825902,3151.562764406204
8,12,1764822750.4372356,1764825903,3152.562764406204
8,13,1764822750.4383478,1764825904,3153.5616521835327
8,14,1764822750.4383478,1764825905,3154.5616521835327
8,15,1764822750.4392507,1764825906,3155.5607492923737
8,16,1764822750.4402752,1764825907,3156.5597248077393
8,17,1764822750.4412239,1764825908,3157.558776140213
8,18,1764822750.4412239,1764825909,3158.558776140213
8,19,1764822750.442398,1764825910,3159.557601928711
8,2,1764822750.442398,1764825893,3142.557601928711
8,20,1764822750.443391,1764825911,3160.556608915329
8,21,1764822750.443391,1764825912,3161.556608915329
8,22,1764822750.443391,1764825913,3162.556608915329
8,23,1764822750.445087,1764825914,3163.554913043976
8,24,1764822750.4453983,1764825915,3164.5546016693115
