lecture,slide,status,local_hash,onchain_hash
11,5,match,0x8601f074b9edadcfc5bd291ebd6e837fafd237ecde482cfb6c634247706061dc,0x8601f074b9edadcfc5bd291ebd6e837fafd237ecde482cfb6c634247706061dc
11,50,match,0x6646c7dd9b8015c8ce93860e03e669efa24cd113a4e09503548e47e7fce78ede,0x6646c7dd9b8015c8ce93860e03e669efa24cd113a4e09503548e47e7fce78ede
11,51,match,0x6ea65dc95f2e70f0d1a019b791b8c03bdc7bc2ba53a453c4270898993905ea2a,0x6ea65dc95f2e70f0d1a019b791b8c03bdc7bc2ba53a453c4270898993905ea2a
11,52,match,0xc34ea6e476235ad650c199a73954478ad641667ff7f76b3a63df323a2a4ef568,0xc34ea6e476235ad650c199a73954478ad641667ff7f76b3a63df323a2a4ef568
11,53,match,0x5714f5d49c8d9bd693326454df34c0e2dad40a0550f3fcaf1cd7efd79ca572d4,0x5714f5d49c8d9bd693326454df34c0e2dad40a0550f3fcaf1cd7efd79ca572d4
11,54,match,0xf631159e3cfe8341855876b65ac27dcca16c370bad5ea97656dc771c0e05d8c1,0xf631159e3cfe8341855876b65ac27dcca16c370bad5ea97656dc771c0e05d8c1
11,55,match,0x944122d0ffb5b8de7812e3d02b105af4983357734e1447b7cdd3a7f69fde0e97,0x944122d0ffb5b8de7812e3d02b105af4983357734e1447b7cdd3a7f69fde0e97
11,56,match,0xe7566dd6633dc3abee6af0462d414a323693c5204e1b39dcc55519a73c9af2bd,0xe7566dd6633dc3abee6af0462d414a323693c5204e1b39dcc55519a73c9af2bd
11,57,match,0x56ab1eb84239e2bec8e2ed27bc19cbbbbc4abfec10cc2a4f42097b1f9797c9de,0x56ab1eb84239e2bec8e2ed27bc19cbbbbc4abfec10cc2a4f42097b1f9797c9de
11,58,match,0x39374920d6761e69423c22e9aa5dd6356080dfb36ced024f69d8889a850a4ce4,0x39374920d6761e69423c22e9aa5dd6356080dfb36ced024f69d8889a850a4ce4
11,59,match,0x70353631b72410d5b32ce721cb05cdb47872baf9594e24b3402d02b43d19b918,0x70353631b72410d5b32ce721cb05cdb47872baf9594e24b3402d02b43d19b918
11,6,match,0xe4aa4ea6bf0e44d50fd45cd238e54eab5bfe64480621350fed89f8af7e3cf6e2,0xe4aa4ea6bf0e44d50fd45cd238e54eab5bfe64480621350fed89f8af7e3cf6e2
11,60,match,0xb6d3d6ac36b8aefa822a821b64787c523e0508c958f31cd0f9d5f2a179b612b6,0xb6d3d6ac36b8aefa822a821b64787c523e0508c958f31cd0f9d5f2a179b612b6
11,61,match,0x7f03d79457c92c42dd0d2d460702e74df2506acc35cb87d635e779826f74c008,0x7f03d79457c92c42dd0d2d460702e74df2506acc35cb87d635e779826f74c008
11,62,match,0x18e1b1b43f1b448706177011eb8c6df510f27faa64457530b7140a5e618750ea,0x18e1b1b43f1b448706177011eb8c6df510f27faa64457530b7140a5e618750ea
11,63,match,0xf348b22036e24fe94cd19744d5231e62d402100572d35d8ad04cafb085bddce0,0xf348b22036e24fe94cd19744d5231e62d402100572d35d8ad04cafb085bddce0
11,64,match,0x64e10bfeb2e6546fcff420d9c3a340faa3a4bd8fecfbc3ce8ec7815d4839854d,0x64e10bfeb2e6546fcff420d9c3a340faa3a4bd8fecfbc3ce8ec7815d4839854d
11,7,match,0x87678dd6d898d7ac1dca167cb7b574bb8d9e6401c612993102712f6aa19fa920,0x87678dd6d898d7ac1dca167cb7b574bb8d9e6401c612993102712f6aa19fa920
11,8,match,0xdcc7a6ea6d7bce42833923c1c8e53348168a40fe0d1ac3b6c043b0b70d89f86d,0xdcc7a6ea6d7bce42833923c1c8e53348168a40fe0d1ac3b6c043b0b70d89f86d
11,9,match,0xc070b3ac534518bf86aee532e0249e39fbffcacbca2455309346778dfc6d5003,0xc070b3ac534518bf86aee532e0249e39fbffcacbca2455309346778dfc6d5003
12,1,match,0x8cdbfa327fd89c55ceaa8d1cc209acf3d2341a1c1d9a661561522abd9bed7b5f,0x8cdbfa327fd89c55ceaa8d1cc209acf3d2341a1c1d9a661561522abd9bed7b5f
12,10,match,0x393f4b0776808a508b1cf80f98b7d8405e99947398e14e2645bc8905120b2e01,0x393f4b0776808a508b1cf80f98b7d8405e99947398e14e2645bc8905120b2e01
12,11,match,0x15d2ba8aa2dd110d8b74e691c340802c37247fe00948df8d0ae1764a10e14814,0x15d2ba8aa2dd110d8b74e691c340802c37247fe00948df8d0ae1764a10e14814
12,12,match,0xda692b9cbb6e75327ccd2d68bab42d9b9a85dbe963a937cce1054294fe2a1ce9,0xda692b9cbb6e75327ccd2d68bab42d9b9a85dbe963a937cce1054294fe2a1ce9
12,13,match,0x6cb82d5e6acc7caf93d0df1502fd8ad479774966e3df3bb0431cf620a5d63ba4,0x6cb82d5e6acc7caf93d0df1502fd8ad479774966e3df3bb0431cf620a5d63ba4
12,14,match,0xfb145db01ee952f1ab90834edc6edb3d2f3862e5520ceab20a7007f13befb0dd,0xfb145db01ee952f1ab90834edc6edb3d2f3862e5520ceab20a7007f13befb0dd
12,15,match,0xfd0937e440a150ef1b3eade20fe5c1fff306a55a8dd246d00f495bca3cdcd622,0xfd0937e440a150ef1b3eade20fe5c1fff306a55a8dd246d00f495bca3cdcd622
12,16,match,0x1f950c0b0266355071fdbea80e4a558dfcc63bd5a43f30feeb0162ac6be805d9,0x1f950c0b0266355071fdbea80e4a558dfcc63bd5a43f30feeb0162ac6be805d9
12,17,match,0x56a48a9af81c963a73a16441079f0dcb74190d47c2ca09b3740cce8d95a9f955,0x56a48a9af81c963a73a16441079f0dcb74190d47c2ca09b3740cce8d95a9f955
12,18,match,0xeeb4379205782d3d59d80455978705f034dcc1087fba20e45bfc9b11bf36b2cc,0xeeb4379205782d3d59d80455978705f034dcc1087fba20e45bfc9b11bf36b2cc
12,19,match,0xfd8a0ba7cf51615c109487d6d71fb92b99fe3daa2e2b3ab584d69ac3abca5187,0xfd8a0ba7cf51615c109487d6d71fb92b99fe3daa2e2b3ab584d69ac3abca5187
12,2,match,0x1d59b887334bd1e08b8f614a2f9b108f936ac2e3adbcbd5185215658785edf11,0x1d59b887334bd1e08b8f614a2f9b108f936ac2e3adbcbd5185215658785edf11
12,20,match,0x28fbfd976357018a63c57bd9c630353416de6ab73905e822d41b4fd4f5a416db,0x28fbfd976357018a63c57bd9c630353416de6ab73905e822d41b4fd4f5a416db
12,21,match,0x482275f72df43ad04bc8f684c37245109f76844707dc38ea981d078875e9dc6b,0x482275f72df43ad04bc8f684c37245109f76844707dc38ea981d078875e9dc6b
12,22,match,0xe89ec9a5d77acf685d45bbe82c9e64af0559e8524b14b5fad50f2d2f108a8f50,0xe89ec9a5d77acf685d45bbe82c9e64af0559e8524b14b5fad50f2d2f108a8f50
12,23,match,0xbc6115a6be6fc7252f531bff6ae198d51c4ecfaa3c9da7af08dcdf4e1a683480,0xbc6115a6be6fc7252f531bff6ae198d51c4ecfaa3c9da7af08dcdf4e1a683480
12,24,match,0xa9f0a2d63c2fbd72e5dfe0b37424ee9610d224abeae4a44583eb8e8662b5febb,0xa9f0a2d63c2fbd72e5dfe0b37424ee9610d224abeae4a44583eb8e8662b5febb
12,25,match,0x89c44e6cdfe9c29f4f481595741b47ee26a2617e54059e2bb797dd83006e2e6c,0x89c44e6cdfe9c29f4f481595741b47ee26a2617e54059e2bb797dd83006e2e6c
12,26,match,0x2eb66a06b5a9e344a5005e2e50015a5896a3732929c58056b39c2b385b673817,0x2eb66a06b5a9e344a5005e2e50015a5896a3732929c58056b39c2b385b673817
12,27,match,0xb6e849869892c6ec8c105188a0587e8908dcf694674b6604954984ca1a0df401,0xb6e849869892c6ec8c105188a0587e8908dcf694674b6604954984ca1a0df401
12,28,match,0x0e6ea4f8a0d8c414874e85120e427207f752225a6beb99d6eff8052662d4ab26,0x0e6ea4f8a0d8c414874e85120e427207f752225a6beb99d6eff8052662d4ab26
12,29,match,0xabe1a167756aca0dea8a7715f3df35abb215004dd15c3891388f7f535a855ce4,0xabe1a167756aca0dea8a7715f3df35abb215004dd15c3891388f7f535a855ce4
12,3,match,0x977d371070cee318fd922b0a6a2cbc4983b75ad78319803f7e40149361d6c1c1,0x977d371070cee318fd922b0a6a2cbc4983b75ad78319803f7e40149361d6c1c1
12,30,match,0x9cd57366256601509f12c6c03c464052600cf55bbad553e62455af14deecd61d,0x9cd57366256601509f12c6c03c464052600cf55bbad553e62455af14deecd61d
12,31,match,0xa379e374c40e2b5882dfd1effbbf1f6b76c49e9ea9fe0a1044c8a0a56f45f1e1,0xa379e374c40e2b5882dfd1effbbf1f6b76c49e9ea9fe0a1044c8a0a56f45f1e1
12,32,match,0x18d8ed5971da5bcaa0c814d117d3298aa0f85721176794e64ae6842746d39bc7,0x18d8ed5971da5bcaa0c814d117d3298aa0f85721176794e64ae6842746d39bc7
12,33,match,0x62bd43fb435a1678fb3909af636a01cd9b127993f582cb6921bd172eacb96cb4,0x62bd43fb435a1678fb3909af636a01cd9b127993f582cb6921bd172eacb96cb4
12,34,match,0x1a079e47a02e48e6bcc07c5462c2ab91f39bfb13862592d7926033b9190b135b,0x1a079e47a02e48e6bcc07c5462c2ab91f39bfb13862592d7926033b9190b135b
12,35,match,0xde4c95698e1d8cdf29a57f589e8e6bfb673509b9d721dc10df66e6255b3bbb60,0xde4c95698e1d8cdf29a57f589e8e6bfb673509b9d721dc10df66e6255b3bbb60
12,36,match,0xdb5c7c39d7eb3503a1f540b0a23857ad4b4d428e7497ba28b661d5e50336201c,0xdb5c7c39d7eb3503a1f540b0a23857ad4b4d428e7497ba28b661d5e50336201c
12,37,match,0x047eb4c3e6401676f98062a5411bd0630ea13e7b3e8b12ceb6269aeaed76aaa3,0x047eb4c3e6401676f98062a5411bd0630ea13e7b3e8b12ceb6269aeaed76aaa3
12,38,match,0x660608b2730c30accd7bf92b2e7b8e57d7f8f6b046687db8a23885a02b2e4d27,0x660608b2730c30accd7bf92b2e7b8e57d7f8f6b046687db8a23885a02b2e4d27
12,39,match,0x7b8a64583beced54daecfc56a4f263441073ae14ab590b519d9f9f07ab1c5f23,0x7b8a64583beced54daecfc56a4f263441073ae14ab590b519d9f9f07ab1c5f23
12,4,match,0xfed911e9aa2e665bddd767963364f4f1c3076eb4e646f9711a47bf29747f478a,0xfed911e9aa2e665bddd767963364f4f1c3076eb4e646f9711a47bf29747f478a
12,40,match,0x3d3d3b42b18d30e235ad0d715162ceda5f891924d9530af1650b6a4ed29bd840,0x3d3d3b42b18d30e235ad0d715162ceda5f891924d9530af1650b6a4ed29bd840
12,41,match,0x22ea3b13b3e5b74d68c89b458d18b856767544130afc67eeb1e54572708e3017,0x22ea3b13b3e5b74d68c89b458d18b856767544130afc67eeb1e54572708e3017
12,42,match,0x485aab47f44cdda9f713a9e9a6c3abe6b4c08f00b3c0e7c399ea98ba7c7fbc12,0x485aab47f44cdda9f713a9e9a6c3abe6b4c08f00b3c0e7c399ea98ba7c7fbc12
12,43,match,0xff84e5324a9ddfcb7ae7ea6f249bc1153bdbb3df02e1bf42e85349d860a9dbdb,0xff84e5324a9ddfcb7ae7ea6f249bc1153bdbb3df02e1bf42e85349d860a9dbdb
12,44,match,0x918b244204e106aca14eb93b939c5643960d52cd1dbf94f91ff54c7c0a8b42a5,0x918b244204e106aca14eb93b939c5643960d52cd1dbf94f91ff54c7c0a8b42a5
12,45,match,0x6ffd4f3f40e27b17922b5727dfd74b98a942f764efe23b9e7d1476c41f128875,0x6ffd4f3f40e27b17922b5727dfd74b98a942f764efe23b9e7d1476c41f128875
12,46,match,0xb08c22208718d9247e641482bba545f1da01704eaa445d0cab56fe7df675fc5f,0xb08c22208718d9247e641482bba545f1da01704eaa445d0cab56fe7df675fc5f
12,47,match,0x4fbc7329cd1edf847fbd566b99ae670a59b934e77aed90f3e05ca64fa99ef777,0x4fbc7329cd1edf847fbd566b99ae670a59b934e77aed90f3e05ca64fa99ef777
12,48,match,0xdbcbf7f1ae3a7968d561f68b9c7b118639241c1b230556a09b611e61fbdf5513,0xdbcbf7f1ae3a7968d561f68b9c7b118639241c1b230556a09b611e61fbdf5513
12,49,match,0x90e7700fbd8a880f5120122610328a6f1d384efe4a662cab4b7e8a4e21c62522,0x90e7700fbd8a880f5120122610328a6f1d384efe4a662cab4b7e8a4e21c62522
12,5,match,0x9bf57a776e6d71014148fb8ed908cbfa096e908cfaad3512295b6159a51f4edd,0x9bf57a776e6d71014148fb8ed908cbfa096e908cfaad3512295b6159a51f4edd
12,50,match,0xe84a34c82384651c88979cbe26925246fce6d6b52f4397442d87d9e632d6fa7d,0xe84a34c82384651c88979cbe26925246fce6d6b52f4397442d87d9e632d6fa7d
12,6,match,0xaa5928001275d8ab809c51a537d82951d1caf1f94d2da72b06fbbef3b8f1fdf3,0xaa5928001275d8ab809c51a537d82951d1caf1f94d2da72b06fbbef3b8f1fdf3
12,7,match,0x897dfa99c9aaa824094a9cf0b1c1b96a145b35495d5ad9f3387c4569904da32d,0x897dfa99c9aaa824094a9cf0b1c1b96a145b35495d5ad9f3387c4569904da32d
12,8,match,0x58df406ffabde5454f106fc8a66a7f0b3e84dbe9c30bca61b81bc84d4517480c,0x58df406ffabde5454f106fc8a66a7f0b3e84dbe9c30bca61b81bc84d4517480c
12,9,match,0x07e27af1a41cc569d6f0a8cb42a9e261d87011d225435e3b1dac793250ac6833,0x07e27af1a41cc569d6f0a8cb42a9e261d87011d225435e3b1dac793250ac6833
13,1,match,0x4e11d052898938415de3435198f776aa3352afc5630bd2a8ec0e7a3da2ed95f2,0x4e11d052898938415de3435198f776aa3352afc5630bd2a8ec0e7a3da2ed95f2
13,10,match,0x90fec15bac0b2a6d1c14559d4aa96cc11fb0eb407ca2a31db2f2bb8c1f471a1c,0x90fec15bac0b2a6d1c14559d4aa96cc11fb0eb407ca2a31db2f2bb8c1f471a1c
13,11,match,0x80a1bf5cc1fb0fb0a9b32bf9609031763770418a0370b6913e692b45387b5ae5,0x80a1bf5cc1fb0fb0a9b32bf9609031763770418a0370b6913e692b45387b5ae5
13,12,match,0x412170bbc7513d292bb5f99a8c32c666da9e25576931809c11251353ffcaec96,0x412170bbc7513d292bb5f99a8c32c666da9e25576931809c11251353ffcaec96
13,13,match,0x798a3216f704bb43a54ca7415193babeca9d9afa671e6bf4361267b105deb4f5,0x798a3216f704bb43a54ca7415193babeca9d9afa671e6bf4361267b105deb4f5
13,14,match,0x4f14f2f2980d2ccd0621aab4f374f4542399c05eb93b52d7d105f40dd52e64ee,0x4f14f2f2980d2ccd0621aab4f374f4542399c05eb93b52d7d105f40dd52e64ee
13,15,match,0x4fbafd97fc992ca220fc5126913e00b8425cbbf917968b0779884722f61204d4,0x4fbafd97fc992ca220fc5126913e00b8425cbbf917968b0779884722f61204d4
13,16,match,0x2df9727ece256daa9e6c84e4b580d27373ae571a49344473c650841c104ce51f,0x2df9727ece256daa9e6c84e4b580d27373ae571a49344473c650841c104ce51f
13,17,match,0xd05a454816008f316612ac7206805002ae386fb0edc46a2d25ea1e14f26d6a04,0xd05a454816008f316612ac7206805002ae386fb0edc46a2d25ea1e14f26d6a04
13,18,match,0x4f44008f7e46da190838746613d0fededde86eccb43263952791635fcdcc8fab,0x4f44008f7e46da190838746613d0fededde86eccb43263952791635fcdcc8fab
13,19,match,0x8de53a87968b73fbbd0d69cb293183effaf1fb100e06730955d4592bb50e8689,0x8de53a87968b73fbbd0d69cb293183effaf1fb100e06730955d4592bb50e8689
13,2,match,0xe95fdd76c5cc483c813cd5bb2acff3ac9c08547114aa53e8347823c415d7be08,0xe95fdd76c5cc483c813cd5bb2acff3ac9c08547114aa53e8347823c415d7be08
13,20,match,0x9f5c8f76cfd8944011a118069a4d8905a918199cad4c7fa67ee2a86ba96427bb,0x9f5c8f76cfd8944011a118069a4d8905a918199cad4c7fa67ee2a86ba96427bb
13,21,match,0x537baf02a931f3413716c9e00cf9013604d53b9f030c032de466e3353359f46a,0x537baf02a931f3413716c9e00cf9013604d53b9f030c032de466e3353359f46a
13,22,match,0xfad364cc10e9882503297baaff9735f982ffe9d49696d601ddaa4efae6f1e9d0,0xfad364cc10e9882503297baaff9735f982ffe9d49696d601ddaa4efae6f1e9d0
13,23,match,0xfb44ce53c9ec8a4f3e5b5b8af912791d8d8d28f3ddaed38226c9ffb1858f99d6,0xfb44ce53c9ec8a4f3e5b5b8af912791d8d8d28f3ddaed38226c9ffb1858f99d6
13,24,match,0x94be466f8b82d06a9f79c9fe7c0c41d080c6e6d22060a8c812c44eb52e3987d3,0x94be466f8b82d06a9f79c9fe7c0c41d080c6e6d22060a8c812c44eb52e3987d3
13,25,match,0x7b17281da91be8d8be98cb6b37e5f22af71a6278d482b938a020d275ebc06b02,0x7b17281da91be8d8be98cb6b37e5f22af71a6278d482b938a020d275ebc06b02
13,26,match,0xe00a5ed81116a066e94edea7028a6a19946aa4b3df5b6854ca13fe91f9b7d9f4,0xe00a5ed81116a066e94edea7028a6a19946aa4b3df5b6854ca13fe91f9b7d9f4
13,27,match,0xa618705f7dda583999f694ed770f5b18626874d3b3e7f836f047d186516073a9,0xa618705f7dda583999f694ed770f5b18626874d3b3e7f836f047d186516073a9
13,28,match,0x4c288f9abacbf55be74de6c1ecdc60cea1506df0390a24e23b1ede189f80936d,0x4c288f9abacbf55be74de6c1ecdc60cea1506df0390a24e23b1ede189f80936d
13,29,match,0x941db7733da65e701b690a565e075b09a827770ac41ff33d5876756434a615a2,0x941db7733da65e701b690a565e075b09a827770ac41ff33d5876756434a615a2
13,3,match,0x70874634ded447127cdaee86b7b39c5e6d79bd1d0054fc7402c2c7b967b0cdd0,0x70874634ded447127cdaee86b7b39c5e6d79bd1d0054fc7402c2c7b967b0cdd0
13,30,match,0x228a88dd8be6cc6a4662ed5da55543ea48a2dd3bb73fdf6ee2f03fda2e3f4873,0x228a88dd8be6cc6a4662ed5da55543ea48a2dd3bb73fdf6ee2f03fda2e3f4873
13,31,match,0xe40de957ebe1102d46aa2d86260c8cd72813b4f2e12d3558f2055ca7eb2d9da2,0xe40de957ebe1102d46aa2d86260c8cd72813b4f2e12d3558f2055ca7eb2d9da2
13,32,match,0x88484b297b7804ebe83bd8df18dc3f7ba1d459e9d3dbfa5cafec7f846b258b36,0x88484b297b7804ebe83bd8df18dc3f7ba1d459e9d3dbfa5cafec7f846b258b36
13,33,match,0x67926f4a0961705424580de9665883440aac28e65f253785e951dfc40968a3e7,0x67926f4a0961705424580de9665883440aac28e65f253785e951dfc40968a3e7
13,34,match,0xd9a38aff1809c4f33618d97a67b722ad52b40e3145ea7ef9d8e5688429cd6ba7,0xd9a38aff1809c4f33618d97a67b722ad52b40e3145ea7ef9d8e5688429cd6ba7
13,35,match,0xd9eb2f801b870db4458335b14d0948650eb0ad3d3af436d45e0d526db72a3baa,0xd9eb2f801b870db4458335b14d0948650eb0ad3d3af436d45e0d526db72a3baa
13,36,match,0x12954d9214768109f57c24f9483d29c6cd8b3404e06712806a54b82f6ad703d4,0x12954d9214768109f57c24f9483d29c6cd8b3404e06712806a54b82f6ad703d4
13,37,match,0x1a3f55d0e67eb0695e58b17cfcf178cad8472c43803eebfb78ef0bb50661316c,0x1a3f55d0e67eb0695e58b17cfcf178cad8472c43803eebfb78ef0bb50661316c
13,38,match,0x47da79086de4f7d93429d533433bb2608a46edc2b53405a57a13cb0fd974b48d,0x47da79086de4f7d93429d533433bb2608a46edc2b53405a57a13cb0fd974b48d
13,39,match,0xbbe56886a65ac02acd453094d422c0bebb7b12d8273035153cb42669dc58a737,0xbbe56886a65ac02acd453094d422c0bebb7b12d8273035153cb42669dc58a737
13,4,match,0x7efec82092c969e82ab670bae4938e3e48d8ca34b1ea7581ecc0d06a9c4ed819,0x7efec82092c969e82ab670bae4938e3e48d8ca34b1ea7581ecc0d06a9c4ed819
13,40,match,0x426e02a0b903c8fd13d70b7d810d941d7b5e90cde394f5d35ad1ab3f0d84acac,0x426e02a0b903c8fd13d70b7d810d941d7b5e90cde394f5d35ad1ab3f0d84acac
13,41,match,0x2c121f31fe2895d25b55bc4b17e0379d0a9e84c74926b2e75ada3ea287eb3039,0x2c121f31fe2895d25b55bc4b17e0379d0a9e84c74926b2e75ada3ea287eb3039
13,42,match,0xf630ab04f42ea5dde6ed6631cd31d216b726bb764818628c8a944b3e3717c38e,0xf630ab04f42ea5dde6ed6631cd31d216b726bb764818628c8a944b3e3717c38e
13,43,match,0xd442883065d461c234cb0453ec09400cec7aecbc4e3ef4c0bc574b6dfca18453,0xd442883065d461c234cb0453ec09400cec7aecbc4e3ef4c0bc574b6dfca18453
13,44,match,0xa8bae2a9a78f0bd49259495146ebfc3e43ae534fa295b3b0872e8d67a7b1cccb,0xa8bae2a9a78f0bd49259495146ebfc3e43ae534fa295b3b0872e8d67a7b1cccb
13,45,match,0x9149b4a9e218e35bc2320be4a827ee42e8ab569b8b4e7d074f4a821274b820d7,0x9149b4a9e218e35bc2320be4a827ee42e8ab569b8b4e7d074f4a821274b820d7
13,46,match,0x45a854ac688fdaab4cff54faf3cdc7ebeb3ef9136a298649a4a2b79508e08cd7,0x45a854ac688fdaab4cff54faf3cdc7ebeb3ef9136a298649a4a2b79508e08cd7
13,47,match,0x21cd639c68ae5fcf54c6bceb0e7cb280a08476848ed6afafb7b4d52c3af9266b,0x21cd639c68ae5fcf54c6bceb0e7cb280a08476848ed6afafb7b4d52c3af9266b
13,48,match,0x094225580f65faedb6766f4a1cb3d09aa3ceb92e7f0a0f05516aa5570a852b77,0x094225580f65faedb6766f4a1cb3d09aa3ceb92e7f0a0f05516aa5570a852b77
13,49,match,0x01e548cb4bacaaa85051e1b4839d95cfb66aa1a7497188da324ef2143a01651a,0x01e548cb4bacaaa85051e1b4839d95cfb66aa1a7497188da324ef2143a01651a
13,5,match,0xd28f91d73bab9dc64624a57b9eac33f520c5470cd8d19f51a8f39fe85d7dea3b,0xd28f91d73bab9dc64624a57b9eac33f520c5470cd8d19f51a8f39fe85d7dea3b
13,50,match,0x3e47b0a0bd89dbff8dd4a0600fa23dba275febc4ee11d988d201223b129b8bae,0x3e47b0a0bd89dbff8dd4a0600fa23dba275febc4ee11d988d201223b129b8bae
13,6,match,0x8d8e83a19aff3897ec1082bc33c54049709d48661341646cf1f544b1dfe642c7,0x8d8e83a19aff3897ec1082bc33c54049709d48661341646cf1f544b1dfe642c7
13,7,match,0x7ee6840f293ee0119739ef80e7be97173739b8afcc64cd2aa7ca66c02f51dd5d,0x7ee6840f293ee0119739ef80e7be97173739b8afcc64cd2aa7ca66c02f51dd5d
13,8,match,0x7082b334ace22ce8b44fae8182d915c7e07de603074a3e4bf160f98ae9fad1d4,0x7082b334ace22ce8b44fae8182d915c7e07de603074a3e4bf160f98ae9fad1d4
13,9,match,0x2270537a85d74a8c7f85e218d48f7ecd78cd7fff46d972f33afc206eec7ad430,0x2270537a85d74a8c7f85e218d48f7ecd78cd7fff46d972f33afc206eec7ad430
14,1,match,0x0bc8c19698c3600ca4beb2ee3fd1a0f2e5a70e1cf8e954f3810ff16f40766097,0x0bc8c19698c3600ca4beb2ee3fd1a0f2e5a70e1cf8e954f3810ff16f40766097
14,10,match,0xcbf7329781610082711f42f9aee6c7477bdf4f5b360e2e6e1704faf65965d9d9,0xcbf7329781610082711f42f9aee6c7477bdf4f5b360e2e6e1704faf65965d9d9
14,11,match,0x01ec8dc47256742627f908e109bf4ac9ea894de987a7526c342bd78651e0ae2a,0x01ec8dc47256742627f908e109bf4ac9ea894de987a7526c342bd78651e0ae2a
14,12,match,0x8a64e1e9eacaf311d9e16a8c353c55625f44ba10b27f9e0693bdf616553b4928,0x8a64e1e9eacaf311d9e16a8c353c55625f44ba10b27f9e0693bdf616553b4928
14,13,match,0xcb0806ba5c58d6f524bf75d52f625dcedc7a4acc7c64176c41e74a27c6b49f40,0xcb0806ba5c58d6f524bf75d52f625dcedc7a4acc7c64176c41e74a27c6b49f40
14,14,match,0x8d7511ef93ff332e5dfd9d403fe6784120fa8eec928fea262cceeef2cde08342,0x8d7511ef93ff332e5dfd9d403fe6784120fa8eec928fea262cceeef2cde08342
14,15,match,0x9777c66c30b14765bc5f8031bd9a00ee5a26849b030dfbb972091bafabe5204e,0x9777c66c30b14765bc5f8031bd9a00ee5a26849b030dfbb972091bafabe5204e
14,16,match,0x343938c4db9ed739d42d7c90935c11289200b9281d509fc0ca73e8d8d06912be,0x343938c4db9ed739d42d7c90935c11289200b9281d509fc0ca73e8d8d06912be
14,17,match,0x6cbc1f9f1321c78a37fc3aa6e24d50148c4b9433c6497033fa37fcb7529cdc65,0x6cbc1f9f1321c78a37fc3aa6e24d50148c4b9433c6497033fa37fcb7529cdc65
14,18,match,0xc34ef9fae54396e99078ca0e733c83f83a03e6033629baeff672e97af295270d,0xc34ef9fae54396e99078ca0e733c83f83a03e6033629baeff672e97af295270d
14,19,match,0xf9e5ea4d0aab08e2c07960efb20819b9113664e126e1b7bc90cea583e945dfa2,0xf9e5ea4d0aab08e2c07960efb20819b9113664e126e1b7bc90cea583e945dfa2
14,2,match,0x27fc22a6c34ec28aafddfb367a25ea921744244b85394c94e875e62600149c58,0x27fc22a6c34ec28aafddfb367a25ea921744244b85394c94e875e62600149c58
14,20,match,0xa55ec0991a3c2ecc642674f49b0b33419a5c9ccb8244c78f24d61c8f852c3216,0xa55ec0991a3c2ecc642674f49b0b33419a5c9ccb8244c78f24d61c8f852c3216
14,21,match,0x8c8298eab8f4117edd5129dbd08a0e505fb8d40f11bcbf9cb97d0acca179207a,0x8c8298eab8f4117edd5129dbd08a0e505fb8d40f11bcbf9cb97d0acca179207a
14,22,match,0x06d203053a8ac6c3da8bcf4b2ff2dc134585ba8e99b1a8edb5cf46220e9743a1,0x06d203053a8ac6c3da8bcf4b2ff2dc134585ba8e99b1a8edb5cf46220e9743a1
14,23,match,0x88fd4d3f77d9a189040eb4c3a678ccac502ca3496c92f1f0b2e1bfbcdfe488e6,0x88fd4d3f77d9a189040eb4c3a678ccac502ca3496c92f1f0b2e1bfbcdfe488e6
14,24,match,0xcdf0770f877b52c5e8a2012fb04641d9909bd50df31e962386f0e4b1bc651f33,0xcdf0770f877b52c5e8a2012fb04641d9909bd50df31e962386f0e4b1bc651f33
14,25,match,0x04031652f6c140a292565f2c73c078e60cff02be3c1f593b0980cff5711b0fea,0x04031652f6c140a292565f2c73c078e60cff02be3c1f593b0980cff5711b0fea
14,26,match,0x51582ce309fc3faf7add203127e837c3565336768ea70c8235e23d8f092af04b,0x51582ce309fc3faf7add203127e837c3565336768ea70c8235e23d8f092af04b
14,27,match,0x9c63f36c6387dfe2037dc8955b69d9ae5c751f94b427220a02f415dc837a9c6c,0x9c63f36c6387dfe2037dc8955b69d9ae5c751f94b427220a02f415dc837a9c6c
14,28,match,0x708a8d2023a120e0fa7f9dece99bf79be3b8a35bfded65e281ff0b534438606d,0x708a8d2023a120e0fa7f9dece99bf79be3b8a35bfded65e281ff0b534438606d
14,29,match,0x09d015981782375db62b57d3f4949dd249cb24abec23fe574ed313c01382ad2d,0x09d015981782375db62b57d3f4949dd249cb24abec23fe574ed313c01382ad2d
14,3,match,0x7530da1d25c4a38cfdced0a5b5bf38c3cd0364637546d8470c9e6a54ef4aa529,0x7530da1d25c4a38cfdced0a5b5bf38c3cd0364637546d8470c9e6a54ef4aa529
14,30,match,0x0650f58822a7188985c9059e6d41ca512e4fb1772d488e31777981a584a29571,0x0650f58822a7188985c9059e6d41ca512e4fb1772d488e31777981a584a29571
14,31,match,0x3a9231b53b2bccb72899cd5b28b0f6eec675effd210735b7135076d4f92d8e91,0x3a9231b53b2bccb72899cd5b28b0f6eec675effd210735b7135076d4f92d8e91
